year,symbol,price
01/10/2021,ADG,42.00
30/09/2021,ADG,42.00
29/09/2021,ADG,42.00
28/09/2021,ADG,42.60
27/09/2021,ADG,42.80
24/09/2021,ADG,42.90
23/09/2021,ADG,42.45
22/09/2021,ADG,42.40
21/09/2021,ADG,42.50
20/09/2021,ADG,43.70
17/09/2021,ADG,43.60
16/09/2021,ADG,43.50
15/09/2021,ADG,42.40
14/09/2021,ADG,42.40
13/09/2021,ADG,43.10
10/09/2021,ADG,44.00
09/09/2021,ADG,42.80
08/09/2021,ADG,44.40
07/09/2021,ADG,45.90
06/09/2021,ADG,46.80
01/09/2021,ADG,44.50
31/08/2021,ADG,41.60
30/08/2021,ADG,41.35
27/08/2021,ADG,41.30
26/08/2021,ADG,41.30
25/08/2021,ADG,41.50
24/08/2021,ADG,41.15
23/08/2021,ADG,41.90
20/08/2021,ADG,41.90
19/08/2021,ADG,42.10
18/08/2021,ADG,41.90
17/08/2021,ADG,42.00
16/08/2021,ADG,42.10
13/08/2021,ADG,42.10
12/08/2021,ADG,42.00
11/08/2021,ADG,41.95
10/08/2021,ADG,42.35
09/08/2021,ADG,43.45
06/08/2021,ADG,43.80
05/08/2021,ADG,48.55
04/08/2021,ADG,48.40
03/08/2021,ADG,47.75
02/08/2021,ADG,47.60
30/07/2021,ADG,47.70
29/07/2021,ADG,46.90
28/07/2021,ADG,46.00
27/07/2021,ADG,45.20
26/07/2021,ADG,45.60
23/07/2021,ADG,45.40
22/07/2021,ADG,45.40
21/07/2021,ADG,45.25
20/07/2021,ADG,45.10
19/07/2021,ADG,45.40
16/07/2021,ADG,46.00
15/07/2021,ADG,45.65
14/07/2021,ADG,45.45
13/07/2021,ADG,45.60
12/07/2021,ADG,45.20
09/07/2021,ADG,47.00
08/07/2021,ADG,47.20
07/07/2021,ADG,47.00
06/07/2021,ADG,47.60
05/07/2021,ADG,47.70
02/07/2021,ADG,47.90
01/07/2021,ADG,47.70
30/06/2021,ADG,48.20
29/06/2021,ADG,47.80
28/06/2021,ADG,47.80
25/06/2021,ADG,47.70
24/06/2021,ADG,47.95
23/06/2021,ADG,48.10
22/06/2021,ADG,48.50
21/06/2021,ADG,48.50
18/06/2021,ADG,47.80
17/06/2021,ADG,47.80
16/06/2021,ADG,48.00
15/06/2021,ADG,48.50
14/06/2021,ADG,49.00
11/06/2021,ADG,49.00
10/06/2021,ADG,49.10
09/06/2021,ADG,49.10
08/06/2021,ADG,49.30
07/06/2021,ADG,49.70
04/06/2021,ADG,49.80
03/06/2021,ADG,47.90
02/06/2021,ADG,47.30
01/06/2021,ADG,47.30
31/05/2021,ADG,50.00
28/05/2021,ADG,50.50
27/05/2021,ADG,50.50
26/05/2021,ADG,50.00
25/05/2021,ADG,52.00
24/05/2021,ADG,53.00
21/05/2021,ADG,53.50
20/05/2021,ADG,53.50
19/05/2021,ADG,55.10
18/05/2021,ADG,55.00
17/05/2021,ADG,55.00
14/05/2021,ADG,55.70
13/05/2021,ADG,56.50
12/05/2021,ADG,56.90
11/05/2021,ADG,56.10
10/05/2021,ADG,55.00
07/05/2021,ADG,56.00
06/05/2021,ADG,58.50
05/05/2021,ADG,59.40
04/05/2021,ADG,61.00
29/04/2021,ADG,61.50
28/04/2021,ADG,61.40
27/04/2021,ADG,61.50
26/04/2021,ADG,61.40
23/04/2021,ADG,62.00
22/04/2021,ADG,63.00
20/04/2021,ADG,64.60
19/04/2021,ADG,63.10
16/04/2021,ADG,62.30
15/04/2021,ADG,61.00
14/04/2021,ADG,60.20
13/04/2021,ADG,59.30
12/04/2021,ADG,58.50
09/04/2021,ADG,57.50
08/04/2021,ADG,58.50
07/04/2021,ADG,58.80
06/04/2021,ADG,57.50
05/04/2021,ADG,55.90
02/04/2021,ADG,55.70
01/04/2021,ADG,55.70
31/03/2021,ADG,56.30
30/03/2021,ADG,57.30
29/03/2021,ADG,58.50
26/03/2021,ADG,59.40
25/03/2021,ADG,59.60
24/03/2021,ADG,60.00
23/03/2021,ADG,59.90
22/03/2021,ADG,60.00
19/03/2021,ADG,59.90
18/03/2021,ADG,60.00
17/03/2021,ADG,60.00
16/03/2021,ADG,60.00
15/03/2021,ADG,60.30
12/03/2021,ADG,60.20
11/03/2021,ADG,60.00
10/03/2021,ADG,60.40
09/03/2021,ADG,60.10
08/03/2021,ADG,60.00
05/03/2021,ADG,60.80
04/03/2021,ADG,59.90
03/03/2021,ADG,60.00
02/03/2021,ADG,60.00
01/03/2021,ADG,61.00
26/02/2021,ADG,61.00
25/02/2021,ADG,60.90
24/02/2021,ADG,62.50
23/02/2021,ADG,63.90
22/02/2021,ADG,64.90
29/01/2021,ADG,58.00
28/01/2021,ADG,56.00
27/01/2021,ADG,61.70
26/01/2021,ADG,62.00
25/01/2021,ADG,63.50
22/01/2021,ADG,64.70
21/01/2021,ADG,65.00
20/01/2021,ADG,63.00
19/01/2021,ADG,63.30
18/01/2021,ADG,65.80
15/01/2021,ADG,65.70
14/01/2021,ADG,66.40
13/01/2021,ADG,66.60
12/01/2021,ADG,67.40
11/01/2021,ADG,67.70
08/01/2021,ADG,67.70
07/01/2021,ADG,65.90
06/01/2021,ADG,66.20
05/01/2021,ADG,67.40
04/01/2021,ADG,68.60
10/12/2021,AGG,44.30
09/12/2021,AGG,44.80
08/12/2021,AGG,44.15
07/12/2021,AGG,44.05
06/12/2021,AGG,43.00
03/12/2021,AGG,44.30
02/12/2021,AGG,44.75
01/12/2021,AGG,44.35
30/11/2021,AGG,44.05
29/11/2021,AGG,43.70
26/11/2021,AGG,43.75
25/11/2021,AGG,44.20
24/11/2021,AGG,43.70
23/11/2021,AGG,44.60
22/11/2021,AGG,45.50
19/11/2021,AGG,47.60
18/11/2021,AGG,45.90
17/11/2021,AGG,46.45
16/11/2021,AGG,47.30
15/11/2021,AGG,48.40
12/11/2021,AGG,48.05
11/11/2021,AGG,48.20
10/11/2021,AGG,47.00
09/11/2021,AGG,46.85
08/11/2021,AGG,47.30
05/11/2021,AGG,45.80
04/11/2021,AGG,45.80
03/11/2021,AGG,45.80
02/11/2021,AGG,47.60
01/11/2021,AGG,46.75
29/10/2021,AGG,48.00
28/10/2021,AGG,48.80
27/10/2021,AGG,48.60
26/10/2021,AGG,48.00
25/10/2021,AGG,48.50
22/10/2021,AGG,48.30
21/10/2021,AGG,45.60
20/10/2021,AGG,44.95
19/10/2021,AGG,45.50
18/10/2021,AGG,45.75
15/10/2021,AGG,45.15
14/10/2021,AGG,44.00
13/10/2021,AGG,42.90
12/10/2021,AGG,43.15
11/10/2021,AGG,43.45
08/10/2021,AGG,43.75
07/10/2021,AGG,44.40
06/10/2021,AGG,42.85
05/10/2021,AGG,42.65
04/10/2021,AGG,42.05
01/10/2021,AGG,42.30
30/09/2021,AGG,42.30
29/09/2021,AGG,42.35
28/09/2021,AGG,42.80
27/09/2021,AGG,42.70
24/09/2021,AGG,43.40
23/09/2021,AGG,44.00
22/09/2021,AGG,43.50
21/09/2021,AGG,42.80
20/09/2021,AGG,43.30
17/09/2021,AGG,43.95
16/09/2021,AGG,43.85
15/09/2021,AGG,43.30
14/09/2021,AGG,44.30
13/09/2021,AGG,45.00
10/09/2021,AGG,45.50
09/09/2021,AGG,46.10
08/09/2021,AGG,45.55
07/09/2021,AGG,46.90
06/09/2021,AGG,47.00
01/09/2021,AGG,47.80
31/08/2021,AGG,48.00
30/08/2021,AGG,47.10
27/08/2021,AGG,47.00
26/08/2021,AGG,47.00
25/08/2021,AGG,47.55
24/08/2021,AGG,47.45
23/08/2021,AGG,47.50
20/08/2021,AGG,49.30
19/08/2021,AGG,51.00
18/08/2021,AGG,51.20
17/08/2021,AGG,52.50
16/08/2021,AGG,52.50
13/08/2021,AGG,49.90
12/08/2021,AGG,50.60
11/08/2021,AGG,50.00
10/08/2021,AGG,51.40
09/08/2021,AGG,52.00
06/08/2021,AGG,52.10
05/08/2021,AGG,52.70
04/08/2021,AGG,53.80
03/08/2021,AGG,54.10
02/08/2021,AGG,54.70
30/07/2021,AGG,53.50
29/07/2021,AGG,55.40
28/07/2021,AGG,56.00
27/07/2021,AGG,54.10
26/07/2021,AGG,50.60
23/07/2021,AGG,50.60
22/07/2021,AGG,51.10
21/07/2021,AGG,50.70
20/07/2021,AGG,50.40
19/07/2021,AGG,50.30
16/07/2021,AGG,50.60
15/07/2021,AGG,50.70
14/07/2021,AGG,50.40
13/07/2021,AGG,50.50
12/07/2021,AGG,50.40
09/07/2021,AGG,51.20
08/07/2021,AGG,51.40
07/07/2021,AGG,51.20
06/07/2021,AGG,50.60
05/07/2021,AGG,51.50
02/07/2021,AGG,51.60
01/07/2021,AGG,51.80
30/06/2021,AGG,51.20
29/06/2021,AGG,51.00
28/06/2021,AGG,50.90
25/06/2021,AGG,50.30
24/06/2021,AGG,50.10
23/06/2021,AGG,49.90
22/06/2021,AGG,50.00
21/06/2021,AGG,50.50
18/06/2021,AGG,50.80
17/06/2021,AGG,50.50
16/06/2021,AGG,50.50
15/06/2021,AGG,51.20
14/06/2021,AGG,51.10
11/06/2021,AGG,51.00
10/06/2021,AGG,50.30
09/06/2021,AGG,49.60
08/06/2021,AGG,49.80
07/06/2021,AGG,49.80
04/06/2021,AGG,49.10
03/06/2021,AGG,48.00
02/06/2021,AGG,47.95
01/06/2021,AGG,48.20
31/05/2021,AGG,48.60
28/05/2021,AGG,48.45
27/05/2021,AGG,48.70
26/05/2021,AGG,49.00
25/05/2021,AGG,48.70
24/05/2021,AGG,48.50
21/05/2021,AGG,47.60
20/05/2021,AGG,47.50
19/05/2021,AGG,47.20
18/05/2021,AGG,46.80
17/05/2021,AGG,47.00
14/05/2021,AGG,47.20
13/05/2021,AGG,47.50
12/05/2021,AGG,47.10
11/05/2021,AGG,46.40
10/05/2021,AGG,45.55
07/05/2021,AGG,45.65
06/05/2021,AGG,45.65
05/05/2021,AGG,45.60
04/05/2021,AGG,44.95
29/04/2021,AGG,44.40
28/04/2021,AGG,44.60
27/04/2021,AGG,44.40
26/04/2021,AGG,44.00
23/04/2021,AGG,44.80
22/04/2021,AGG,44.50
20/04/2021,AGG,43.80
19/04/2021,AGG,43.30
16/04/2021,AGG,43.05
15/04/2021,AGG,43.15
14/04/2021,AGG,42.50
13/04/2021,AGG,41.75
12/04/2021,AGG,41.80
09/04/2021,AGG,41.80
08/04/2021,AGG,42.15
07/04/2021,AGG,41.65
06/04/2021,AGG,41.70
05/04/2021,AGG,41.90
02/04/2021,AGG,42.15
01/04/2021,AGG,42.45
31/03/2021,AGG,42.15
30/03/2021,AGG,41.30
29/03/2021,AGG,40.20
26/03/2021,AGG,40.10
25/03/2021,AGG,40.40
24/03/2021,AGG,40.20
23/03/2021,AGG,40.40
22/03/2021,AGG,40.10
19/03/2021,AGG,38.90
18/03/2021,AGG,39.00
17/03/2021,AGG,38.90
16/03/2021,AGG,38.90
15/03/2021,AGG,38.30
12/03/2021,AGG,39.05
11/03/2021,AGG,39.00
10/03/2021,AGG,39.00
09/03/2021,AGG,38.00
08/03/2021,AGG,38.00
05/03/2021,AGG,37.00
04/03/2021,AGG,37.00
03/03/2021,AGG,38.00
02/03/2021,AGG,38.30
01/03/2021,AGG,38.10
26/02/2021,AGG,36.00
25/02/2021,AGG,35.95
24/02/2021,AGG,35.95
23/02/2021,AGG,36.20
22/02/2021,AGG,36.20
19/02/2021,AGG,36.15
18/02/2021,AGG,36.50
17/02/2021,AGG,35.80
09/02/2021,AGG,34.40
08/02/2021,AGG,34.35
05/02/2021,AGG,35.30
04/02/2021,AGG,35.70
03/02/2021,AGG,35.90
02/02/2021,AGG,35.00
01/02/2021,AGG,35.30
29/01/2021,AGG,35.35
28/01/2021,AGG,34.35
27/01/2021,AGG,36.90
26/01/2021,AGG,36.90
25/01/2021,AGG,36.80
22/01/2021,AGG,36.00
21/01/2021,AGG,34.60
20/01/2021,AGG,33.00
19/01/2021,AGG,32.00
18/01/2021,AGG,33.55
15/01/2021,AGG,32.90
14/01/2021,AGG,33.10
13/01/2021,AGG,32.55
12/01/2021,AGG,30.45
11/01/2021,AGG,30.85
08/01/2021,AGG,29.85
07/01/2021,AGG,29.95
06/01/2021,AGG,29.45
05/01/2021,AGG,29.20
04/01/2021,AGG,29.10
10/12/2021,AGR,24.40
09/12/2021,AGR,25.00
08/12/2021,AGR,24.55
07/12/2021,AGR,24.50
06/12/2021,AGR,23.50
03/12/2021,AGR,25.25
02/12/2021,AGR,27.10
01/12/2021,AGR,27.70
30/11/2021,AGR,27.70
29/11/2021,AGR,26.95
26/11/2021,AGR,26.05
25/11/2021,AGR,26.80
24/11/2021,AGR,26.30
23/11/2021,AGR,25.65
22/11/2021,AGR,24.00
19/11/2021,AGR,25.00
18/11/2021,AGR,25.75
17/11/2021,AGR,24.10
16/11/2021,AGR,23.05
15/11/2021,AGR,22.20
12/11/2021,AGR,20.75
11/11/2021,AGR,19.40
10/11/2021,AGR,19.40
09/11/2021,AGR,19.35
08/11/2021,AGR,19.75
05/11/2021,AGR,19.20
04/11/2021,AGR,19.30
03/11/2021,AGR,18.20
02/11/2021,AGR,19.05
01/11/2021,AGR,18.50
29/10/2021,AGR,17.50
28/10/2021,AGR,17.45
27/10/2021,AGR,17.20
26/10/2021,AGR,16.85
25/10/2021,AGR,16.80
22/10/2021,AGR,16.70
21/10/2021,AGR,16.90
20/10/2021,AGR,16.90
19/10/2021,AGR,16.95
18/10/2021,AGR,17.10
15/10/2021,AGR,17.50
14/10/2021,AGR,17.50
13/10/2021,AGR,17.20
12/10/2021,AGR,17.45
11/10/2021,AGR,17.05
08/10/2021,AGR,16.70
07/10/2021,AGR,16.80
06/10/2021,AGR,16.75
05/10/2021,AGR,16.90
04/10/2021,AGR,15.85
01/10/2021,AGR,16.05
30/09/2021,AGR,16.20
29/09/2021,AGR,16.30
28/09/2021,AGR,16.45
27/09/2021,AGR,16.00
24/09/2021,AGR,16.80
23/09/2021,AGR,17.00
22/09/2021,AGR,17.00
21/09/2021,AGR,16.65
20/09/2021,AGR,17.00
17/09/2021,AGR,17.10
16/09/2021,AGR,16.45
15/09/2021,AGR,16.50
14/09/2021,AGR,16.25
13/09/2021,AGR,16.75
10/09/2021,AGR,17.15
09/09/2021,AGR,17.30
08/09/2021,AGR,17.15
07/09/2021,AGR,17.45
06/09/2021,AGR,17.90
01/09/2021,AGR,16.75
31/08/2021,AGR,16.50
30/08/2021,AGR,16.80
27/08/2021,AGR,16.60
26/08/2021,AGR,16.15
25/08/2021,AGR,16.50
24/08/2021,AGR,16.30
23/08/2021,AGR,17.20
20/08/2021,AGR,16.10
19/08/2021,AGR,15.95
18/08/2021,AGR,15.00
17/08/2021,AGR,14.90
16/08/2021,AGR,15.30
13/08/2021,AGR,14.30
12/08/2021,AGR,14.00
11/08/2021,AGR,14.20
10/08/2021,AGR,14.40
09/08/2021,AGR,14.40
06/08/2021,AGR,14.05
05/08/2021,AGR,14.40
04/08/2021,AGR,14.20
03/08/2021,AGR,14.00
02/08/2021,AGR,13.30
30/07/2021,AGR,13.30
29/07/2021,AGR,13.15
28/07/2021,AGR,12.30
27/07/2021,AGR,12.30
26/07/2021,AGR,12.15
23/07/2021,AGR,12.20
22/07/2021,AGR,12.50
21/07/2021,AGR,12.40
20/07/2021,AGR,12.70
19/07/2021,AGR,11.90
16/07/2021,AGR,12.75
15/07/2021,AGR,13.10
14/07/2021,AGR,12.30
13/07/2021,AGR,12.80
12/07/2021,AGR,12.60
09/07/2021,AGR,13.50
08/07/2021,AGR,14.50
07/07/2021,AGR,14.75
06/07/2021,AGR,15.10
05/07/2021,AGR,16.20
02/07/2021,AGR,15.75
01/07/2021,AGR,14.75
30/06/2021,AGR,13.80
29/06/2021,AGR,14.15
28/06/2021,AGR,14.00
25/06/2021,AGR,14.20
24/06/2021,AGR,13.45
23/06/2021,AGR,13.45
22/06/2021,AGR,13.30
21/06/2021,AGR,13.25
18/06/2021,AGR,13.55
17/06/2021,AGR,13.50
16/06/2021,AGR,13.50
15/06/2021,AGR,13.90
14/06/2021,AGR,13.95
11/06/2021,AGR,13.25
10/06/2021,AGR,13.10
09/06/2021,AGR,13.55
08/06/2021,AGR,13.05
07/06/2021,AGR,14.00
04/06/2021,AGR,15.00
03/06/2021,AGR,14.45
02/06/2021,AGR,13.55
01/06/2021,AGR,13.50
31/05/2021,AGR,12.70
28/05/2021,AGR,11.90
27/05/2021,AGR,11.45
26/05/2021,AGR,11.70
25/05/2021,AGR,11.55
24/05/2021,AGR,11.30
21/05/2021,AGR,11.40
20/05/2021,AGR,11.30
19/05/2021,AGR,10.75
18/05/2021,AGR,10.85
17/05/2021,AGR,10.90
14/05/2021,AGR,11.00
13/05/2021,AGR,11.00
12/05/2021,AGR,11.05
11/05/2021,AGR,11.05
10/05/2021,AGR,11.10
07/05/2021,AGR,10.75
06/05/2021,AGR,11.00
05/05/2021,AGR,11.20
04/05/2021,AGR,10.50
29/04/2021,AGR,10.80
28/04/2021,AGR,11.00
27/04/2021,AGR,10.90
26/04/2021,AGR,11.15
23/04/2021,AGR,11.50
22/04/2021,AGR,11.10
20/04/2021,AGR,11.65
19/04/2021,AGR,12.00
16/04/2021,AGR,11.75
15/04/2021,AGR,12.20
14/04/2021,AGR,12.60
13/04/2021,AGR,12.50
12/04/2021,AGR,12.60
09/04/2021,AGR,12.25
08/04/2021,AGR,12.30
07/04/2021,AGR,12.35
06/04/2021,AGR,12.15
05/04/2021,AGR,12.40
02/04/2021,AGR,12.30
01/04/2021,AGR,12.50
31/03/2021,AGR,11.75
30/03/2021,AGR,11.80
29/03/2021,AGR,11.75
26/03/2021,AGR,11.25
25/03/2021,AGR,11.40
24/03/2021,AGR,11.60
23/03/2021,AGR,12.00
22/03/2021,AGR,12.30
19/03/2021,AGR,12.50
18/03/2021,AGR,12.45
17/03/2021,AGR,12.30
16/03/2021,AGR,12.25
15/03/2021,AGR,12.55
12/03/2021,AGR,12.80
11/03/2021,AGR,13.00
10/03/2021,AGR,12.20
09/03/2021,AGR,12.10
08/03/2021,AGR,12.35
05/03/2021,AGR,12.20
04/03/2021,AGR,12.20
03/03/2021,AGR,11.75
02/03/2021,AGR,11.75
01/03/2021,AGR,11.85
26/02/2021,AGR,11.30
25/02/2021,AGR,11.35
24/02/2021,AGR,11.35
23/02/2021,AGR,11.35
22/02/2021,AGR,11.40
19/02/2021,AGR,11.35
18/02/2021,AGR,11.50
17/02/2021,AGR,11.90
09/02/2021,AGR,11.65
08/02/2021,AGR,11.50
05/02/2021,AGR,11.00
04/02/2021,AGR,10.30
03/02/2021,AGR,9.63
02/02/2021,AGR,9.00
01/02/2021,AGR,9.18
29/01/2021,AGR,9.87
28/01/2021,AGR,9.77
27/01/2021,AGR,10.50
26/01/2021,AGR,11.25
25/01/2021,AGR,12.00
22/01/2021,AGR,12.35
21/01/2021,AGR,12.50
20/01/2021,AGR,11.70
19/01/2021,AGR,12.55
18/01/2021,AGR,13.45
15/01/2021,AGR,12.60
14/01/2021,AGR,11.80
13/01/2021,AGR,11.05
12/01/2021,AGR,11.25
11/01/2021,AGR,11.50
08/01/2021,AGR,11.55
07/01/2021,AGR,10.85
06/01/2021,AGR,10.15
05/01/2021,AGR,9.50
04/01/2021,AGR,8.88
10/12/2021,ANV,34.00
09/12/2021,ANV,34.00
08/12/2021,ANV,33.40
07/12/2021,ANV,33.90
06/12/2021,ANV,33.15
03/12/2021,ANV,35.00
02/12/2021,ANV,36.60
01/12/2021,ANV,35.10
30/11/2021,ANV,34.50
29/11/2021,ANV,34.60
26/11/2021,ANV,35.20
25/11/2021,ANV,35.70
24/11/2021,ANV,37.10
23/11/2021,ANV,36.45
22/11/2021,ANV,34.10
19/11/2021,ANV,34.00
18/11/2021,ANV,36.00
17/11/2021,ANV,37.00
16/11/2021,ANV,37.10
15/11/2021,ANV,37.10
12/11/2021,ANV,39.00
11/11/2021,ANV,39.40
10/11/2021,ANV,37.70
09/11/2021,ANV,37.40
08/11/2021,ANV,38.20
05/11/2021,ANV,38.00
04/11/2021,ANV,36.55
03/11/2021,ANV,34.20
02/11/2021,ANV,36.00
01/11/2021,ANV,35.50
29/10/2021,ANV,35.80
28/10/2021,ANV,35.00
27/10/2021,ANV,34.90
26/10/2021,ANV,34.20
25/10/2021,ANV,32.00
22/10/2021,ANV,31.55
21/10/2021,ANV,32.30
20/10/2021,ANV,32.90
19/10/2021,ANV,32.30
18/10/2021,ANV,32.00
15/10/2021,ANV,32.45
14/10/2021,ANV,31.20
13/10/2021,ANV,31.20
12/10/2021,ANV,30.90
11/10/2021,ANV,30.90
08/10/2021,ANV,31.70
07/10/2021,ANV,31.80
06/10/2021,ANV,30.65
05/10/2021,ANV,30.65
04/10/2021,ANV,31.00
01/10/2021,ANV,29.00
30/09/2021,ANV,28.65
29/09/2021,ANV,28.50
28/09/2021,ANV,28.60
27/09/2021,ANV,28.00
24/09/2021,ANV,29.25
23/09/2021,ANV,29.90
22/09/2021,ANV,30.50
21/09/2021,ANV,30.00
20/09/2021,ANV,29.60
17/09/2021,ANV,30.60
16/09/2021,ANV,30.40
15/09/2021,ANV,30.80
14/09/2021,ANV,29.40
13/09/2021,ANV,30.30
10/09/2021,ANV,32.50
09/09/2021,ANV,32.50
08/09/2021,ANV,32.00
07/09/2021,ANV,32.10
06/09/2021,ANV,34.00
01/09/2021,ANV,32.10
31/08/2021,ANV,31.40
30/08/2021,ANV,31.80
27/08/2021,ANV,31.00
26/08/2021,ANV,29.90
25/08/2021,ANV,28.60
24/08/2021,ANV,28.75
23/08/2021,ANV,28.60
20/08/2021,ANV,30.70
19/08/2021,ANV,32.75
18/08/2021,ANV,32.70
17/08/2021,ANV,32.00
16/08/2021,ANV,31.90
13/08/2021,ANV,31.20
12/08/2021,ANV,29.40
11/08/2021,ANV,29.50
10/08/2021,ANV,30.55
09/08/2021,ANV,30.55
06/08/2021,ANV,28.80
05/08/2021,ANV,29.25
04/08/2021,ANV,27.90
03/08/2021,ANV,26.75
02/08/2021,ANV,27.00
30/07/2021,ANV,27.50
29/07/2021,ANV,27.85
28/07/2021,ANV,27.85
27/07/2021,ANV,27.85
26/07/2021,ANV,27.90
23/07/2021,ANV,26.50
22/07/2021,ANV,27.05
21/07/2021,ANV,25.60
20/07/2021,ANV,26.40
19/07/2021,ANV,25.00
16/07/2021,ANV,26.80
15/07/2021,ANV,26.95
14/07/2021,ANV,25.65
13/07/2021,ANV,26.70
12/07/2021,ANV,26.60
09/07/2021,ANV,28.60
08/07/2021,ANV,28.55
07/07/2021,ANV,28.85
06/07/2021,ANV,29.70
05/07/2021,ANV,31.50
02/07/2021,ANV,32.35
01/07/2021,ANV,33.35
30/06/2021,ANV,34.20
29/06/2021,ANV,34.50
28/06/2021,ANV,32.30
25/06/2021,ANV,32.35
24/06/2021,ANV,32.10
23/06/2021,ANV,32.20
22/06/2021,ANV,30.30
21/06/2021,ANV,30.90
18/06/2021,ANV,32.50
17/06/2021,ANV,31.95
16/06/2021,ANV,29.90
15/06/2021,ANV,28.80
14/06/2021,ANV,30.20
11/06/2021,ANV,29.25
10/06/2021,ANV,28.95
09/06/2021,ANV,27.10
08/06/2021,ANV,26.70
07/06/2021,ANV,28.35
04/06/2021,ANV,26.75
03/06/2021,ANV,25.00
02/06/2021,ANV,23.45
01/06/2021,ANV,23.30
31/05/2021,ANV,24.00
28/05/2021,ANV,24.70
27/05/2021,ANV,24.00
26/05/2021,ANV,24.90
25/05/2021,ANV,25.00
24/05/2021,ANV,24.70
21/05/2021,ANV,24.90
20/05/2021,ANV,24.20
19/05/2021,ANV,24.10
18/05/2021,ANV,24.10
17/05/2021,ANV,23.85
14/05/2021,ANV,22.90
13/05/2021,ANV,23.05
12/05/2021,ANV,23.10
11/05/2021,ANV,22.30
10/05/2021,ANV,21.80
07/05/2021,ANV,21.85
06/05/2021,ANV,22.20
05/05/2021,ANV,22.30
04/05/2021,ANV,22.40
29/04/2021,ANV,21.60
28/04/2021,ANV,21.95
27/04/2021,ANV,21.60
26/04/2021,ANV,21.90
23/04/2021,ANV,21.55
22/04/2021,ANV,20.15
20/04/2021,ANV,21.65
19/04/2021,ANV,21.90
16/04/2021,ANV,22.05
15/04/2021,ANV,22.60
14/04/2021,ANV,22.90
13/04/2021,ANV,22.70
12/04/2021,ANV,23.25
09/04/2021,ANV,23.35
08/04/2021,ANV,23.55
07/04/2021,ANV,23.65
06/04/2021,ANV,23.80
05/04/2021,ANV,22.90
02/04/2021,ANV,22.90
01/04/2021,ANV,23.20
31/03/2021,ANV,22.75
30/03/2021,ANV,22.60
29/03/2021,ANV,22.70
26/03/2021,ANV,22.60
25/03/2021,ANV,21.50
24/03/2021,ANV,21.70
23/03/2021,ANV,22.70
22/03/2021,ANV,23.25
19/03/2021,ANV,23.40
18/03/2021,ANV,23.40
17/03/2021,ANV,23.40
16/03/2021,ANV,23.80
15/03/2021,ANV,24.00
12/03/2021,ANV,23.25
11/03/2021,ANV,23.15
10/03/2021,ANV,23.15
09/03/2021,ANV,23.10
08/03/2021,ANV,23.45
05/03/2021,ANV,23.00
04/03/2021,ANV,22.95
03/03/2021,ANV,23.05
02/03/2021,ANV,21.55
01/03/2021,ANV,21.30
26/02/2021,ANV,20.75
25/02/2021,ANV,20.90
24/02/2021,ANV,21.20
23/02/2021,ANV,21.60
22/02/2021,ANV,21.50
19/02/2021,ANV,20.95
18/02/2021,ANV,21.00
17/02/2021,ANV,20.45
09/02/2021,ANV,19.40
08/02/2021,ANV,19.10
05/02/2021,ANV,19.65
04/02/2021,ANV,20.00
03/02/2021,ANV,19.70
02/02/2021,ANV,19.00
01/02/2021,ANV,18.00
29/01/2021,ANV,18.60
28/01/2021,ANV,18.45
27/01/2021,ANV,19.80
26/01/2021,ANV,21.20
25/01/2021,ANV,22.70
22/01/2021,ANV,22.30
21/01/2021,ANV,22.80
20/01/2021,ANV,23.00
19/01/2021,ANV,23.40
18/01/2021,ANV,24.90
15/01/2021,ANV,24.75
14/01/2021,ANV,24.80
13/01/2021,ANV,25.00
12/01/2021,ANV,25.50
11/01/2021,ANV,24.95
08/01/2021,ANV,24.85
07/01/2021,ANV,25.10
06/01/2021,ANV,24.60
05/01/2021,ANV,25.05
04/01/2021,ANV,25.05
10/12/2021,APG,19.10
09/12/2021,APG,19.20
08/12/2021,APG,18.90
07/12/2021,APG,19.30
06/12/2021,APG,18.95
03/12/2021,APG,20.35
02/12/2021,APG,19.05
01/12/2021,APG,25.70
30/11/2021,APG,26.00
29/11/2021,APG,26.50
26/11/2021,APG,26.00
25/11/2021,APG,26.90
24/11/2021,APG,27.20
23/11/2021,APG,26.35
22/11/2021,APG,25.10
19/11/2021,APG,23.50
18/11/2021,APG,25.25
17/11/2021,APG,23.60
16/11/2021,APG,22.70
15/11/2021,APG,21.55
12/11/2021,APG,20.15
11/11/2021,APG,19.85
10/11/2021,APG,19.90
09/11/2021,APG,19.70
08/11/2021,APG,19.50
05/11/2021,APG,19.50
04/11/2021,APG,19.50
03/11/2021,APG,19.00
02/11/2021,APG,19.35
01/11/2021,APG,18.10
29/10/2021,APG,17.35
28/10/2021,APG,17.60
27/10/2021,APG,17.70
26/10/2021,APG,17.80
25/10/2021,APG,18.05
22/10/2021,APG,18.00
21/10/2021,APG,17.75
20/10/2021,APG,17.70
19/10/2021,APG,18.10
18/10/2021,APG,17.65
15/10/2021,APG,18.15
14/10/2021,APG,18.55
13/10/2021,APG,17.35
12/10/2021,APG,17.20
11/10/2021,APG,16.75
08/10/2021,APG,16.75
07/10/2021,APG,17.30
06/10/2021,APG,17.30
05/10/2021,APG,17.20
04/10/2021,APG,17.00
01/10/2021,APG,17.70
30/09/2021,APG,18.70
29/09/2021,APG,17.50
28/09/2021,APG,18.55
27/09/2021,APG,19.90
24/09/2021,APG,21.35
